timestamp -> D4,D7Π,D17,D12Π,D13,D11Π,D20,D22Π,D23,D19Π,D21,D18Π,D14,D15Π,D10,D16Π,Class
19:12:02.352 -> 2759,3406,4095,4095,4095,4095,4095,4095,2400,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.352 -> 2832,3371,4095,4095,4095,4095,4095,4095,2247,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.352 -> 2448,2291,4095,4095,4095,4095,4095,4095,1600,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.400 -> 2248,2219,3915,4095,4095,4095,4095,4095,1147,4095,3851,4095,4095,4095,3113,4095,0
19:12:02.400 -> 1851,2127,3136,4095,4095,4095,4095,4095,1108,4095,3169,3995,4095,4095,2769,4095,0
19:12:02.400 -> 1805,2098,2864,4095,4095,4095,4016,4095,944,4095,2495,3689,4095,4095,1472,4095,0
19:12:02.400 -> 1360,1836,2077,4095,4095,4095,2992,4095,0,4095,376,0,334,4095,305,4095,0
19:12:02.400 -> 173,400,428,2702,1478,403,0,2262,1362,4095,3,339,351,4095,448,4095,0
19:12:02.400 -> 321,2074,703,4095,4095,4095,4095,4095,3280,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.400 -> 2811,3466,4095,4095,4095,4095,4095,4095,2416,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.448 -> 2794,3367,4095,4095,4095,4095,4095,4095,2335,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.448 -> 2800,3391,4095,4095,4095,4095,4095,4095,2381,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.448 -> 2851,2645,4095,4095,4095,4095,4095,4095,1707,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.448 -> 2323,2246,4095,4095,4095,4095,4095,4095,1552,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.448 -> 1901,2139,3540,4095,4095,4095,4095,4095,1104,4095,3502,4095,4095,4095,2978,4095,0
19:12:02.448 -> 1845,2099,2867,4095,4095,4095,4095,4095,976,4095,2835,3538,4095,4095,2559,4095,0
19:12:02.496 -> 1506,1951,2476,4095,4095,4095,3487,4095,951,4095,2384,2096,580,4095,0,4095,0
19:12:02.496 -> 415,336,1196,2742,927,355,1348,2041,0,4095,452,50,752,4095,431,4095,0
19:12:02.496 -> 459,2178,565,4095,2388,1482,521,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.496 -> 2847,3414,4095,4095,4095,4095,4095,4095,2493,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.496 -> 2795,3403,4095,4095,4095,4095,4095,4095,2430,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.496 -> 2785,3402,4095,4095,4095,4095,4095,4095,2425,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.496 -> 2900,2789,4095,4095,4095,4095,4095,4095,1743,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.543 -> 2358,2256,4095,4095,4095,4095,4095,4095,1474,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.543 -> 1959,2167,3603,4095,4095,4095,4095,4095,1117,4095,3647,4095,4095,4095,2989,4095,0
19:12:02.543 -> 1857,2107,2980,4095,4095,4095,4095,4095,1009,4095,2976,3684,4095,4095,2699,4095,0
19:12:02.543 -> 1689,2029,2583,4095,4095,4095,4095,4095,786,4095,2407,3389,495,4095,0,4095,0
19:12:02.543 -> 252,284,696,2009,947,1548,984,2057,1135,4095,929,115,297,4095,530,4095,0
19:12:02.543 -> 336,1999,580,4095,3199,3008,1242,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.543 -> 2961,3461,4095,4095,4095,4095,4095,4095,2511,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.591 -> 2841,3408,4095,4095,4095,4095,4095,4095,2399,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.591 -> 2852,3389,4095,4095,4095,4095,4095,4095,2365,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.591 -> 2866,2758,4095,4095,4095,4095,4095,4095,1729,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.591 -> 2361,2251,3920,4095,4095,4095,4095,4095,1545,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.591 -> 2083,2145,3532,4095,4095,4095,4095,4095,1115,4095,3525,4095,4095,4095,2945,4095,0
19:12:02.591 -> 1855,2101,3071,4095,4095,4095,4095,4095,1083,4095,2928,3671,4095,4095,2221,4095,0
19:12:02.591 -> 1690,2022,2656,4095,4095,4095,3403,4095,855,4095,2440,3024,602,4095,0,4095,0
19:12:02.638 -> 383,407,249,2204,1860,1672,758,2040,0,4095,1223,236,775,4095,0,4095,0
19:12:02.638 -> 530,1881,1291,4095,2111,1768,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.638 -> 2928,3472,4095,4095,4095,4095,4095,4095,2464,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.638 -> 2753,3407,4095,4095,4095,4095,4095,4095,2425,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.638 -> 2800,3391,4095,4095,4095,4095,4095,4095,2361,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.638 -> 2893,2727,4095,4095,4095,4095,4095,4095,1785,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.638 -> 2352,2251,4095,4095,4095,4095,4095,4095,1558,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.685 -> 1923,2154,3528,4095,4095,4095,4095,4095,1106,4095,3479,4095,4095,4095,2906,4095,0
19:12:02.685 -> 1872,2107,2875,4095,4095,4095,4095,4095,1071,4095,2924,3711,4095,4095,2361,4095,0
19:12:02.685 -> 1481,1971,2502,4095,4095,4095,3662,4095,784,4095,2608,3292,790,4095,0,4095,0
19:12:02.685 -> 182,482,876,2398,240,496,1062,2160,1110,4095,0,1065,372,4095,416,4095,0
19:12:02.685 -> 252,1652,2346,4095,4095,3807,2463,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.685 -> 2826,3470,4095,4095,4095,4095,4095,4095,2448,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.731 -> 2775,3391,4095,4095,4095,4095,4095,4095,2416,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.875 -> 2800,3390,4095,4095,4095,4095,4095,4095,2387,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.875 -> 2787,3403,4095,4095,4095,4095,4095,4095,2370,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.922 -> 2919,2745,4095,4095,4095,4095,4095,4095,1817,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.922 -> 2352,2253,4095,4095,4095,4095,4095,4095,1485,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.922 -> 1907,2151,3498,4095,4095,4095,4095,4095,1075,4095,3547,4095,4095,4095,2987,4095,0
19:12:02.922 -> 1841,2113,3067,4095,4095,4095,4095,4095,1015,4095,2950,3583,4095,4095,2511,4095,0
19:12:02.922 -> 1766,2035,2670,4095,4095,4095,3882,4095,1060,4095,2445,3558,526,4095,336,4095,0
19:12:02.922 -> 169,290,780,2167,1299,1836,0,2064,0,4095,116,0,542,4095,4,4095,0
19:12:02.922 -> 475,1741,909,4095,2979,3282,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.969 -> 3050,3467,4095,4095,4095,4095,4095,4095,2478,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.969 -> 2813,3415,4095,4095,4095,4095,4095,4095,2398,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.969 -> 2801,3378,4095,4095,4095,4095,4095,4095,2333,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.969 -> 2905,2724,4095,4095,4095,4095,4095,4095,1873,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.969 -> 2359,2261,4055,4095,4095,4095,4095,4095,1483,4095,4095,4095,4095,4095,4095,4095,0
19:12:02.969 -> 1938,2155,3562,4095,4095,4095,4095,4095,1075,4095,3440,4095,4095,4095,2992,4095,0
19:12:02.969 -> 1837,2103,2988,4095,4095,4095,4095,4095,995,4095,2935,3629,4095,4095,2571,4095,0
19:12:03.017 -> 1501,2034,2669,4095,4095,4095,3808,4095,929,4095,2799,2688,517,4095,0,4095,0
19:12:03.017 -> 142,390,732,2823,1671,1272,0,2100,291,4095,0,419,305,4095,372,4095,0
19:12:03.017 -> 290,1979,1872,4095,2085,4095,4095,4095,3230,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.017 -> 2729,3467,4095,4095,4095,4095,4095,4095,2414,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.017 -> 2861,3409,4095,4095,4095,4095,4095,4095,2416,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.017 -> 2733,3392,4095,4095,4095,4095,4095,4095,2217,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.017 -> 2795,2503,4095,4095,4095,4095,4095,4095,1691,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.065 -> 2257,2245,4095,4095,4095,4095,4095,4095,1421,4095,4095,4095,4095,4095,3272,4095,0
19:12:03.065 -> 1914,2151,3475,4095,4095,4095,4095,4095,1103,4095,3702,4087,4095,4095,2906,4095,0
19:12:03.065 -> 1829,2119,3124,4095,4095,4095,4095,4095,1015,4095,2909,3641,4095,4095,2471,4095,0
19:12:03.065 -> 1616,2013,2816,4095,4095,4095,3344,4095,860,4095,2259,1554,485,4095,317,4095,0
19:12:03.065 -> 483,406,1638,2195,248,1058,972,2036,16,4095,0,204,814,4095,339,4095,0
19:12:03.065 -> 272,1773,1711,4095,2934,1530,618,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.065 -> 2832,3458,4095,4095,4095,4095,4095,4095,2467,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.113 -> 2864,3418,4095,4095,4095,4095,4095,4095,2354,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.113 -> 2799,3398,4095,4095,4095,4095,4095,4095,2425,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.113 -> 2803,2686,4095,4095,4095,4095,4095,4095,1803,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.113 -> 2351,2256,4095,4095,4095,4095,4095,4095,1505,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.113 -> 1915,2155,3554,4095,4095,4095,4095,4095,1109,4095,3476,4095,4095,4095,2971,4095,0
19:12:03.113 -> 1837,2105,2907,4095,4095,4095,4095,4095,1008,4095,3023,4037,4095,4095,2631,4095,0
19:12:03.113 -> 1743,2032,2513,4095,4095,4095,3683,4095,841,4095,2305,2588,779,4095,0,4095,0
19:12:03.159 -> 180,459,364,3062,2062,1750,359,2176,116,4095,324,841,312,4095,483,4095,0
19:12:03.159 -> 557,2069,661,4095,2047,1320,2261,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.159 -> 2821,3469,4095,4095,4095,4095,4095,4095,2448,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.159 -> 2768,3393,4095,4095,4095,4095,4095,4095,2383,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.159 -> 3191,2874,4095,4095,4095,4095,4095,4095,2297,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.159 -> 3111,609,4095,4095,4095,4095,4095,4095,1719,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.159 -> 2613,707,4095,4095,4095,4095,4095,4095,1419,4095,4095,4095,4095,4095,3168,4095,0
19:12:03.207 -> 2192,2099,3328,4095,4095,4095,4095,4095,1077,4095,3200,4095,4095,4095,2818,4095,0
19:12:03.207 -> 2042,2053,2645,4095,4095,4095,4053,4095,979,4095,2851,3502,4095,4095,1391,4095,0
19:12:03.207 -> 1551,1958,2295,4095,4095,4095,3685,4095,754,4095,446,588,380,4095,371,4095,0
19:12:03.207 -> 496,395,1310,2398,281,722,0,2040,291,4095,307,763,878,4095,414,4095,0
19:12:03.207 -> 357,1684,645,4095,4095,4095,4095,4095,3353,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.207 -> 2729,3489,4095,4095,4095,4095,4095,4095,2399,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.255 -> 3263,1051,4095,4095,4095,4095,4095,4095,2335,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.255 -> 3291,1057,4095,4095,4095,4095,4095,4095,2162,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.255 -> 2448,2302,4095,4095,4095,4095,4095,4095,1643,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.255 -> 2294,2225,3875,4095,4095,4095,4095,4095,1120,4095,4095,4095,4095,4095,3083,4095,0
19:12:03.255 -> 1911,2135,3115,4095,4095,4095,4095,4095,1020,4095,3124,4095,4095,4095,2737,4095,0
19:12:03.255 -> 1798,2063,2640,4095,4095,4095,4024,4095,945,4095,2714,3479,4095,4095,1318,4095,0
19:12:03.255 -> 1495,1675,2598,3015,272,1249,1041,2371,54,4095,0,1088,767,4095,0,4095,0
19:12:03.302 -> 386,299,592,2848,985,1721,423,2303,0,4095,812,1751,749,4095,411,4095,0
19:12:03.302 -> 2927,2511,4095,4095,4095,4095,4095,4095,3104,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.302 -> 2690,3424,4095,4095,4095,4095,4095,4095,2373,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.302 -> 2815,3408,4095,4095,4095,4095,4095,4095,2352,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.302 -> 2800,3362,4095,4095,4095,4095,4095,4095,2176,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.302 -> 2379,2286,4095,4095,4095,4095,4095,4095,1633,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.302 -> 2218,2221,3969,4095,4095,4095,4095,4095,1250,4095,3890,4095,4095,4095,3095,4095,0
19:12:03.351 -> 1883,2121,3233,4095,4095,4095,4095,4095,1044,4095,3426,3887,4095,4095,2734,4095,0
19:12:03.351 -> 1831,2064,3023,4095,4095,4095,3767,4095,963,4095,2633,3345,4095,4095,1304,4095,0
19:12:03.351 -> 1611,1829,2407,2488,0,635,1378,2112,675,4095,495,0,539,4095,153,4095,0
19:12:03.351 -> 491,407,505,4095,571,1529,324,2147,0,4095,0,887,431,4095,409,4095,0
19:12:03.351 -> 2944,2518,4095,4095,4095,4095,4095,4095,3093,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.351 -> 2702,3441,4095,4095,4095,4095,4095,4095,2421,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.351 -> 2815,3369,4095,4095,4095,4095,4095,4095,2391,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.399 -> 2807,3415,4095,4095,4095,4095,4095,4095,1840,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.399 -> 2416,2294,4095,4095,4095,4095,4095,4095,1648,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.399 -> 2304,2235,4022,4095,4095,4095,4095,4095,1408,4095,4095,4095,4095,4095,3272,4095,0
19:12:03.399 -> 1873,2130,3097,4095,4095,4095,4095,4095,1074,4095,3194,4052,4095,4095,2751,4095,0
19:12:03.399 -> 1788,2081,2687,4095,4095,4095,4095,4095,993,4095,2896,3458,4095,4095,1203,4095,0
19:12:03.399 -> 1189,1885,2160,4095,1763,318,529,2156,0,4095,0,840,787,4095,46,4095,0
19:12:03.399 -> 196,433,930,2619,1408,435,1836,2043,0,4095,0,1300,401,4095,545,4095,0
19:12:03.447 -> 2987,2566,4095,4095,4095,4095,4095,4095,3143,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.447 -> 2798,3431,4095,4095,4095,4095,4095,4095,2394,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.447 -> 2787,3387,4095,4095,4095,4095,4095,4095,2415,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.447 -> 2822,3383,4095,4095,4095,4095,4095,4095,2179,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.447 -> 2415,2295,4095,4095,4095,4095,4095,4095,1601,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.447 -> 2235,2229,4095,4095,4095,4095,4095,4095,1219,4095,4095,4095,4095,4095,3152,4095,0
19:12:03.447 -> 1903,2128,3080,4095,4095,4095,4095,4095,1173,4095,3243,4095,4095,4095,2806,4095,0
19:12:03.495 -> 1802,2079,2846,4095,4095,4095,4087,4095,973,4095,2923,3472,4095,4095,1418,4095,0
19:12:03.495 -> 1094,1897,2400,4095,4095,4095,3247,4095,80,4095,1016,0,811,4095,409,4095,0
19:12:03.495 -> 511,339,1399,1817,273,401,1218,2110,0,4095,1203,52,668,4095,59,4095,0
19:12:03.495 -> 464,1812,1033,4095,4095,4095,4095,4095,3351,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.495 -> 2706,3495,4095,4095,4095,4095,4095,4095,2432,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.495 -> 2789,3408,4095,4095,4095,4095,4095,4095,2341,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.495 -> 2819,3390,4095,4095,4095,4095,4095,4095,2288,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.543 -> 2818,2653,4095,4095,4095,4095,4095,4095,1680,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.543 -> 2329,2252,4095,4095,4095,4095,4095,4095,1407,4095,4095,4095,4095,4095,3839,4095,0
19:12:03.543 -> 1906,2144,3454,4095,4095,4095,4095,4095,1088,4095,3549,4095,4095,4095,2905,4095,0
19:12:03.543 -> 1856,2109,2972,4095,4095,4095,4095,4095,944,4095,3127,3666,4095,4095,2335,4095,0
19:12:03.543 -> 1426,2000,2656,4095,4095,4095,3271,4095,879,4095,1974,1688,651,4095,0,4095,0
19:12:03.543 -> 232,459,305,2867,369,1676,870,2036,254,4095,225,35,321,4095,527,4095,0
19:12:03.543 -> 355,753,1000,4095,2305,4095,4095,4095,3392,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.591 -> 2903,3472,4095,4095,4095,4095,4095,4095,2401,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.735 -> 2763,3446,4095,4095,4095,4095,4095,4095,2475,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.735 -> 2781,3395,4095,4095,4095,4095,4095,4095,2364,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.783 -> 2781,3377,4095,4095,4095,4095,4095,4095,2347,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.783 -> 2715,2434,4095,4095,4095,4095,4095,4095,1710,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.783 -> 2286,2224,3891,4095,4095,4095,4095,4095,1535,4095,4095,4095,4095,4095,3413,4095,0
19:12:03.783 -> 1911,2150,3760,4095,4095,4095,4095,4095,1078,4095,3317,4095,4095,4095,2865,4095,0
19:12:03.783 -> 1840,2097,3088,4095,4095,4095,4095,4095,1013,4095,2647,3313,4095,4095,2367,4095,0
19:12:03.783 -> 1525,2021,2608,4095,4095,4095,4035,4095,951,4095,2755,80,435,4095,51,4095,0
19:12:03.783 -> 475,395,771,1881,177,1647,16,2192,0,4095,483,151,331,4095,299,4095,0
19:12:03.831 -> 528,1721,2538,4095,4095,4095,4095,4095,3230,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.831 -> 2690,3482,4095,4095,4095,4095,4095,4095,2411,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.831 -> 2778,3398,4095,4095,4095,4095,4095,4095,2385,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.831 -> 2736,3388,4095,4095,4095,4095,4095,4095,2287,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.831 -> 2659,2543,4095,4095,4095,4095,4095,4095,1694,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.831 -> 2310,2229,3899,4095,4095,4095,4095,4095,1355,4095,4095,4095,4095,4095,3199,4095,0
19:12:03.831 -> 1942,2131,3479,4095,4095,4095,4095,4095,1083,4095,3322,4095,4095,4095,2857,4095,0
19:12:03.879 -> 1860,2111,3177,4095,4095,4095,4095,4095,1008,4095,2882,3664,4095,4095,2736,4095,0
19:12:03.879 -> 1642,2002,2466,4095,4095,4095,3947,4095,1041,4095,2535,1600,605,4095,0,4095,0
19:12:03.879 -> 274,393,1550,2496,1088,957,1516,2351,1279,4095,0,110,588,4095,0,4095,0
19:12:03.879 -> 199,1680,677,4095,4095,4095,4095,4095,3345,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.879 -> 2793,3498,4095,4095,4095,4095,4095,4095,2407,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.879 -> 2822,3398,4095,4095,4095,4095,4095,4095,2385,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.879 -> 2800,3375,4095,4095,4095,4095,4095,4095,2212,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.927 -> 2751,2451,4095,4095,4095,4095,4095,4095,1691,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.927 -> 2256,2238,4095,4095,4095,4095,4095,4095,1435,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.927 -> 1899,2141,3616,4095,4095,4095,4095,4095,1104,4095,3392,4021,4095,4095,2929,4095,0
19:12:03.927 -> 1810,2094,2780,4095,4095,4095,4095,4095,1031,4095,2752,4074,4095,4095,2431,4095,0
19:12:03.927 -> 1447,1823,2394,4095,4095,4095,3600,4095,848,4095,2296,936,542,4095,0,4095,0
19:12:03.927 -> 158,288,652,2863,137,1790,1646,2036,1235,4095,0,443,331,4095,0,4095,0
19:12:03.927 -> 358,1741,498,4095,4095,3543,517,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.975 -> 2851,3471,4095,4095,4095,4095,4095,4095,2419,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.975 -> 2800,3377,4095,4095,4095,4095,4095,4095,2385,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.975 -> 2809,3395,4095,4095,4095,4095,4095,4095,2393,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.975 -> 2850,2743,4095,4095,4095,4095,4095,4095,1997,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.975 -> 2357,2241,4095,4095,4095,4095,4095,4095,1544,4095,4095,4095,4095,4095,4095,4095,0
19:12:03.975 -> 1920,2159,3501,4095,4095,4095,4095,4095,1104,4095,4070,4095,4095,4095,2998,4095,0
19:12:03.975 -> 1856,2107,2959,4095,4095,4095,4095,4095,1090,4095,3096,3722,4095,4095,2531,4095,0
19:12:04.023 -> 1658,2035,2625,4095,4095,4095,4095,4095,880,4095,2843,3152,592,4095,0,4095,0
19:12:04.023 -> 239,299,444,2179,2112,307,2,2222,0,4095,0,0,790,4095,29,4095,0
19:12:04.023 -> 624,1709,1409,4095,3583,4095,4095,4095,3292,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.023 -> 2738,3447,4095,4095,4095,4095,4095,4095,2374,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.023 -> 2768,3371,4095,4095,4095,4095,4095,4095,2384,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.023 -> 2806,3359,4095,4095,4095,4095,4095,4095,2327,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.023 -> 2735,2632,4095,4095,4095,4095,4095,4095,1712,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.071 -> 2320,2234,4095,4095,4095,4095,4095,4095,1582,4095,4095,4095,4095,4095,3603,4095,0
19:12:04.071 -> 1891,2133,3385,4095,4095,4095,4095,4095,1116,4095,3285,4095,4095,4095,2896,4095,0
19:12:04.071 -> 1828,2095,2996,4095,4095,4095,4095,4095,986,4095,2897,3596,4095,4095,2303,4095,0
19:12:04.071 -> 1570,2032,2604,4095,4095,4095,3745,4095,911,4095,2791,457,648,4095,211,4095,0
19:12:04.071 -> 367,464,1151,1996,1294,1664,48,2286,0,4095,1186,969,511,4095,348,4095,0
19:12:04.071 -> 260,1904,1271,4095,3930,4095,4095,4095,3229,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.119 -> 2847,3474,4095,4095,4095,4095,4095,4095,2463,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.119 -> 2768,3377,4095,4095,4095,4095,4095,4095,2443,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.119 -> 2782,3395,4095,4095,4095,4095,4095,4095,1723,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.119 -> 2704,2683,4095,4095,4095,4095,4095,4095,1727,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.119 -> 2338,2239,3927,4095,4095,4095,4095,4095,1473,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.119 -> 1968,2145,3745,4095,4095,4095,4095,4095,1120,4095,3431,4095,4095,4095,2899,4095,0
19:12:04.119 -> 1853,2099,2896,4095,4095,4095,4095,4095,1021,4095,2823,3519,4095,4095,2523,4095,0
19:12:04.119 -> 1556,2027,2664,4095,4095,4095,4044,4095,1088,4095,2413,1775,797,4095,0,4095,0
19:12:04.167 -> 236,324,344,1915,272,256,477,2439,817,4095,0,0,727,4095,342,4095,0
19:12:04.167 -> 544,2137,980,4095,4090,4085,2271,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.167 -> 2854,3579,4095,4095,4095,4095,4095,4095,2501,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.167 -> 2834,3407,4095,4095,4095,4095,4095,4095,2340,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.167 -> 2768,3377,4095,4095,4095,4095,4095,4095,2302,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.167 -> 2954,2759,4095,4095,4095,4095,4095,4095,1869,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.215 -> 2384,2259,4095,4095,4095,4095,4095,4095,1586,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.215 -> 1919,2163,3566,4095,4095,4095,4095,4095,1103,4095,3720,4095,4095,4095,2989,4095,0
19:12:04.215 -> 1823,2101,2903,4095,4095,4095,4095,4095,1071,4095,2911,3675,4095,4095,2333,4095,0
19:12:04.215 -> 1680,2009,2688,4095,4095,4095,4095,4095,914,4095,2350,3491,723,4095,0,4095,0
19:12:04.215 -> 439,317,339,2670,605,1860,0,2061,44,4095,0,166,780,4095,331,4095,0
19:12:04.215 -> 214,1717,709,4095,4095,3217,1886,4095,4095,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.215 -> 2884,3426,4095,4095,4095,4095,4095,4095,2479,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.263 -> 2768,3409,4095,4095,4095,4095,4095,4095,2377,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.263 -> 2807,3405,4095,4095,4095,4095,4095,4095,2320,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.263 -> 2819,2883,4095,4095,4095,4095,4095,4095,1787,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.263 -> 2363,2257,4095,4095,4095,4095,4095,4095,1554,4095,4095,4095,4095,4095,4095,4095,0
19:12:04.263 -> 1950,2194,3899,4095,4095,4095,4095,4095,1136,4095,3799,4095,4095,4095,2992,4095,0
19:12:04.263 -> 1868,2111,3024,4095,4095,4095,4095,4095,1045,4095,2850,3797,4095,4095,2586,4095,0
19:12:04.263 -> 1747,2060,2695,4095,4095,4095,4095,4095,886,4095,2354,2631,498,4095,347,4095,0
19:12:04.310 -> 270,431,0,1713,497,1870,968,2411,785,4095,0,0,321,4095,308,4095,0
19:12:04.310 -> 439,787,745,4095,4095,4095,4095,4095,3261,4095,4095,4095,4095,4095,4095,4095,0
